X,Y,OBJECTID,DATE,latitude,longitude,CD1____KM_,CD2____KM_,CD3____KM_,CD4____KM_,WD1__G_KM_,WD2__G_KM_,WD3__G_KM_,WD4__G_KM_,SEA_STATE_,SOURCE,INFO,CD4
119.49,-18.65,962,17/08/2012,-18.65,119.49,0,1373.47,1373.47,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
119.48,-18.66,963,17/08/2012,-18.66,119.48,0,557.06,557.06,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
119.46,-18.66,964,17/08/2012,-18.66,119.46,0,0,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
118.67,-18.86,965,17/08/2012,-18.86,118.67,0,0,2488.26,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
118.65,-18.87,966,17/08/2012,-18.87,118.65,0,555.28,555.28,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
118.63,-18.87,967,17/08/2012,-18.87,118.63,0,0,534.66,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
118.2,-18.99,968,17/08/2012,-18.99,118.2,0,2747.18,1648.31,0,0,0,0,0,3,J. Reisser,Solander/Trip 5597,0
118.18,-18.99,969,17/08/2012,-18.99,118.18,568.01,0,1136.03,0,0,0,0,0,3,J. Reisser,Solander/Trip 5597,0
118.17,-19,970,17/08/2012,-19,118.17,0,571.98,571.98,0,0,0,0,0,3,J. Reisser,Solander/Trip 5597,0
117.72,-19.11,971,17/08/2012,-19.11,117.72,0,0,0,0,0,0,0,0,2,J. Reisser,Solander/Trip 5597,0
117.7,-19.11,972,17/08/2012,-19.11,117.7,0,612.5,0,0,0,0,0,0,2,J. Reisser,Solander/Trip 5597,0
117.68,-19.12,973,17/08/2012,-19.12,117.68,0,1854.75,0,0,0,0,0,0,2,J. Reisser,Solander/Trip 5597,0
115.93,-19.43,974,17/08/2012,-19.43,115.93,0,3401.79,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
115.94,-19.43,975,17/08/2012,-19.43,115.94,0,599.91,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
115.96,-19.43,976,17/08/2012,-19.43,115.96,0,3373.57,674.71,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
116.38,-20.06,977,19/08/2012,-20.06,116.38,553.48,4427.87,2767.42,0,0,0,0,0,2,J. Reisser,Solander/Trip 5597,0
116.35,-20.07,978,19/08/2012,-20.07,116.35,0,4154.24,3115.68,0,0,0,0,0,2,J. Reisser,Solander/Trip 5597,0
116.34,-20.07,979,19/08/2012,-20.07,116.34,2885.34,31161.69,5193.62,0,0,0,0,0,2,J. Reisser,Solander/Trip 5597,0
115.66,-20.32,980,19/08/2012,-20.32,115.66,0,2598.63,649.66,0,0,0,0,0,3,J. Reisser,Solander/Trip 5597,0
115.64,-20.32,981,19/08/2012,-20.32,115.64,0,0,1244.97,0,0,0,0,0,3,J. Reisser,Solander/Trip 5597,0
115.63,-20.33,982,19/08/2012,-20.33,115.63,0,0,654.31,0,0,0,0,0,3,J. Reisser,Solander/Trip 5597,0
115.98,-19.79,983,22/08/2012,-19.79,115.98,0,0,1241.92,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
115.97,-19.8,984,22/08/2012,-19.8,115.97,0,532.35,1597.06,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
115.95,-19.81,985,22/08/2012,-19.81,115.95,0,0,496.65,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
115.13,-20.38,986,22/08/2012,-20.38,115.13,0,0,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
115.12,-20.4,987,22/08/2012,-20.4,115.12,0,0,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
115.1,-20.4,988,22/08/2012,-20.4,115.1,0,1294.44,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5597,0
113.92,-21.84,989,25/08/2012,-21.84,113.92,0,8113.14,4732.67,0,0,0,0,0,2,J. Reisser,Solander/Trip 5597,0
113.93,-21.83,990,25/08/2012,-21.83,113.93,0,1288.65,644.33,0,0,0,0,0,2,J. Reisser,Solander/Trip 5597,0
113.95,-21.82,991,25/08/2012,-21.82,113.95,0,3463.93,0,0,0,0,0,0,2,J. Reisser,Solander/Trip 5597,0
115.47,-21.2,992,2/9/13,-21.2,115.47,0,0,587.3,0,0,0,0,0,4,J. Reisser,Solander/Trip 5866,0
115.49,-21.2,993,2/9/13,-21.2,115.49,556.04,556.04,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5866,0
115.51,-21.19,994,2/9/13,-21.19,115.51,0,556.84,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5866,0
117.09,-19.97,995,3/9/13,-19.97,117.09,623.33,623.33,0,0,0,0,0,0,3,J. Reisser,Solander/Trip 5866,0
117.1,-19.95,996,3/9/13,-19.95,117.1,0,0,0,0,0,0,0,0,3,J. Reisser,Solander/Trip 5866,0
117.11,-19.94,997,3/9/13,-19.94,117.11,0,626.67,1880.02,0,0,0,0,0,3,J. Reisser,Solander/Trip 5866,0
118.74,-18.73,998,3/9/13,-18.73,118.74,562.58,2812.92,562.58,0,0,0,0,0,3,J. Reisser,Solander/Trip 5866,0
118.75,-18.72,999,3/9/13,-18.72,118.75,0,2485.01,2485.01,0,0,0,0,0,3,J. Reisser,Solander/Trip 5866,0
118.76,-18.71,1000,3/9/13,-18.71,118.76,0,1263.41,3158.53,0,0,0,0,0,3,J. Reisser,Solander/Trip 5866,0
120.13,-17.66,1001,4/9/13,-17.66,120.13,33316.95,147546.5,39436.39,0,0,0,0,0,1,J. Reisser,Solander/Trip 5866,0
120.14,-17.65,1002,4/9/13,-17.65,120.14,4178.74,47359.03,5571.65,0,0,0,0,0,1,J. Reisser,Solander/Trip 5866,0
120.16,-17.65,1003,4/9/13,-17.65,120.16,0,6305.09,1261.02,0,0,0,0,0,1,J. Reisser,Solander/Trip 5866,0
123.32,-15.21,1004,5/9/13,-15.21,123.32,0,771.55,1543.11,0,0,0,0,0,2,J. Reisser,Solander/Trip 5866,0
123.33,-15.2,1005,5/9/13,-15.2,123.33,0,768.01,0,0,0,0,0,0,2,J. Reisser,Solander/Trip 5866,0
123.34,-15.19,1006,5/9/13,-15.19,123.34,0,0,0,0,0,0,0,0,2,J. Reisser,Solander/Trip 5866,0
124.78,-14.29,1007,5/9/13,-14.29,124.78,0,0,0,0,0,0,0,0,2,J. Reisser,Solander/Trip 5866,0
124.79,-14.28,1008,5/9/13,-14.28,124.79,0,735.72,0,0,0,0,0,0,2,J. Reisser,Solander/Trip 5866,0
124.8,-14.28,1009,5/9/13,-14.28,124.8,0,0,783.97,0,0,0,0,0,2,J. Reisser,Solander/Trip 5866,0
127.6,-13.75,1010,7/9/13,-13.75,127.6,1241.15,620.58,620.58,0,0,0,0,0,2,J. Reisser,Solander/Trip 5866,0
127.61,-13.74,1011,7/9/13,-13.74,127.61,0,0,0,0,0,0,0,0,2,J. Reisser,Solander/Trip 5866,0
127.63,-13.74,1012,7/9/13,-13.74,127.63,0,0,0,0,0,0,0,0,2,J. Reisser,Solander/Trip 5866,0
129.39,-12.82,1013,7/9/13,-12.82,129.39,0,0,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5866,0
129.4,-12.82,1014,7/9/13,-12.82,129.4,0,0,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5866,0
129.42,-12.81,1015,7/9/13,-12.81,129.42,0,0,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5866,0
130.16,-12.41,1016,8/9/13,-12.41,130.16,0,0,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5866,0
130.17,-12.41,1017,8/9/13,-12.41,130.17,0,0,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5866,0
130.18,-12.4,1018,8/9/13,-12.4,130.18,0,0,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5866,0
172.5,-34.45,1019,8/6/11,-34.45,172.5,0,0,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2011_t02,0
173.91,-34.66,1020,8/6/11,-34.66,173.91,0,0,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2011_t02,0
171.95,-34.86,1021,8/6/11,-34.86,171.95,0,0,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2011_t02,0
168.5,-37.32,1022,9/6/11,-37.32,168.5,0,0,0,0,0,0,0,0,6,J. Reisser,Southern Surveyor/ss2011_t02,0
168.15,-37.57,1023,9/6/11,-37.57,168.15,0,0,0,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2011_t02,0
165.5,-38.99,1024,10/6/11,-38.99,165.5,0,0,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2011_t02,0
165.1,-39.05,1025,10/6/11,-39.05,165.1,0,0,0,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2011_t02,0
157.6,-40.34,1026,12/6/11,-40.34,157.6,0,0,0,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2011_t02,0
156.61,-40.47,1027,12/6/11,-40.47,156.61,0,0,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2011_t02,0
150.25,-42.22,1028,14/6/2011,-42.22,150.25,0,0,0,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2011_t02,0
145.27,-43.26,1029,13/8/2011,-43.26,145.27,0,0,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2011_t03,0
145,-42.92,1030,13/8/2011,-42.92,145,0,0,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2011_t03,0
143.33,-40.28,1031,14/8/2011,-40.28,143.33,0,0,0,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2011_t03,0
143.05,-39.68,1032,14/8/2011,-39.68,143.05,0,0,0,4.76,0,0,0,4884,5,J. Reisser,Southern Surveyor/ss2011_t03,4.76
136.37,-36.11,1033,16/8/2011,-36.11,136.37,0,0,0,2.79,0,0,0,27.9,6,J. Reisser,Southern Surveyor/ss2011_t03,2.79
129.63,-35.25,1034,18/8/2011,-35.25,129.63,0,0,0,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2011_t03,0
128.73,-35.17,1035,18/8/2011,-35.17,128.73,0,0,0,2.62,0,0,0,26.2,3,J. Reisser,Southern Surveyor/ss2011_t03,2.62
124.58,-34.85,1036,19/8/2011,-34.85,124.58,0,0,0,2.63,0,0,0,26.3,5,J. Reisser,Southern Surveyor/ss2011_t03,2.63
120.54,-34.89,1037,20/8/2011,-34.89,120.54,0,0,0,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2011_t03,0
119.68,-35.08,1038,20/8/2011,-35.08,119.68,0,0,0,9.57,0,0,0,95.7,2,J. Reisser,Southern Surveyor/ss2011_t03,9.57
116.34,-35.41,1039,21/8/2011,-35.41,116.34,0,0,0,2.94,0,0,0,29.4,6,J. Reisser,Southern Surveyor/ss2011_t03,2.94
148.81,-41.11,1040,12/4/12,-41.11,148.81,0,0,0,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2012_t01,0
149.77,-38.33,1041,13/4/2012,-38.33,149.77,0,0,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t01,0
177.44,-17.6,1042,7/6/12,-17.6,177.44,0,0,0,68.18,0,0,0,2149.5,1,J. Reisser,Southern Surveyor/ss2012_t03,68.18
177.16,-17.95,1043,7/6/12,-17.95,177.16,0,0,0,26.92,0,0,0,538.65,1,J. Reisser,Southern Surveyor/ss2012_t03,26.92
176.85,-18.25,1044,7/6/12,-18.25,176.85,0,0,0,7.89,0,0,0,144.65,2,J. Reisser,Southern Surveyor/ss2012_t03,7.89
174.23,-20.68,1045,8/6/12,-20.68,174.23,0,0,0,0,0,0,0,0,3,J. Reisser,Southern Surveyor/ss2012_t03,0
171.24,-23.23,1046,9/6/12,-23.23,171.24,0,0,0,0,0,0,0,0,4,J. Reisser,Southern Surveyor/ss2012_t03,0
170.78,-23.57,1047,9/6/12,-23.57,170.78,0,0,0,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2012_t03,0
154.4,-36.41,1048,15/6/12,-36.41,154.4,0,0,0,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2012_t03,0
148.53,-42.75,1049,17/6/12,-42.75,148.53,0,0,0,0,0,0,0,0,5,J. Reisser,Southern Surveyor/ss2012_t03,0
115.52,-21.18,1050,2/9/13,-21.18,115.52,0,0,0,0,0,0,0,0,4,J. Reisser,Solander/Trip 5866,0
117.12,-19.92,1051,3/9/13,-19.92,117.12,0,0,0,0,0,0,0,0,3,J. Reisser,Solander/Trip 5866,0
6.41,42.99,1052,20/05/2008,42.99,6.41,0,0,0,0,0,0,0,0,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.47,42.99,1053,20/05/2008,42.99,6.47,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.5,42.99,1054,20/05/2008,42.99,6.5,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.56,42.98,1055,20/05/2008,42.98,6.56,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.62,42.97,1056,20/05/2008,42.97,6.62,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.97,43.14,1057,20/05/2008,43.14,6.97,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.01,43.18,1058,20/05/2008,43.18,7.01,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.05,43.22,1059,20/05/2008,43.22,7.05,0,0,0,3.93,0,0,0,196,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.09,43.26,1060,20/05/2008,43.26,7.09,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.12,43.29,1061,20/05/2008,43.29,7.12,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.16,43.33,1062,20/05/2008,43.33,7.16,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.2,43.37,1063,20/05/2008,43.37,7.2,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.17,43.39,1064,20/05/2008,43.39,7.17,0,0,0,3.93,0,0,0,2044.7,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.08,43.41,1065,20/05/2008,43.41,7.08,0,0,0,7.86,0,0,0,78.4,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
7.02,43.42,1066,20/05/2008,43.42,7.02,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.92,43.38,1067,21/05/2008,43.38,6.92,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.98,43.38,1068,21/05/2008,43.38,6.98,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.04,43.38,1069,21/05/2008,43.38,7.04,0,0,0,5.89,0,0,0,58.8,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
7.09,43.37,1070,21/05/2008,43.37,7.09,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.15,43.37,1071,21/05/2008,43.37,7.15,0,0,0,7.86,0,0,0,1902.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
7.2,43.37,1072,21/05/2008,43.37,7.2,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.27,43.37,1073,21/05/2008,43.37,7.27,0,0,0,5.89,0,0,0,215.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
7.34,43.38,1074,21/05/2008,43.38,7.34,0,0,0,3.93,0,0,0,196,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.31,43.36,1075,21/05/2008,43.36,7.31,0,0,0,1.96,0,0,0,19.6,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.24,43.35,1076,21/05/2008,43.35,7.24,0,0,0,1.96,0,0,0,176.4,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.17,43.33,1077,21/05/2008,43.33,7.17,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.1,43.31,1078,21/05/2008,43.31,7.1,0,0,0,3.93,0,0,0,39.2,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.89,43.27,1079,21/05/2008,43.27,6.89,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.92,43.3,1080,21/05/2008,43.3,6.92,0,0,0,3.93,0,0,0,39.2,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.97,43.31,1081,21/05/2008,43.31,6.97,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7,43.35,1082,21/05/2008,43.35,7,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.03,43.38,1083,21/05/2008,43.38,7.03,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.47,43.69,1084,22/05/2008,43.69,7.47,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.5,43.65,1085,22/05/2008,43.65,7.5,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.53,43.52,1086,22/05/2008,43.52,7.53,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.46,43.5,1087,22/05/2008,43.5,7.46,0,0,0,25.54,0,0,0,668.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,25.54
7.08,43.48,1088,23/05/2008,43.48,7.08,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.13,43.46,1089,23/05/2008,43.46,7.13,0,0,0,1.96,0,0,0,176.4,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.19,43.44,1090,23/05/2008,43.44,7.19,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.25,43.42,1091,23/05/2008,43.42,7.25,0,0,0,3.93,0,0,0,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.31,43.4,1092,23/05/2008,43.4,7.31,0,0,0,3.93,0,0,0,155.2,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.36,43.38,1093,23/05/2008,43.38,7.36,0,0,0,1.96,0,0,0,2000.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.42,43.36,1094,23/05/2008,43.36,7.42,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.43,43.33,1095,23/05/2008,43.33,7.43,0,0,0,3.93,0,0,0,468.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.38,43.31,1096,23/05/2008,43.31,7.38,0,0,0,7.86,0,0,0,194.4,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
7.35,43.27,1097,23/05/2008,43.27,7.35,0,0,0,19.65,0,0,0,468.8,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,19.65
7.37,43.22,1098,23/05/2008,43.22,7.37,0,0,0,11.79,0,0,0,117.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,11.79
7.39,43.17,1099,23/05/2008,43.17,7.39,0,0,0,5.89,0,0,0,58.8,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
7.41,43.13,1100,23/05/2008,43.13,7.41,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.43,43.08,1101,23/05/2008,43.08,7.43,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.45,43.04,1102,23/05/2008,43.04,7.45,0,0,0,5.89,0,0,0,331.6,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
7.45,43,1103,23/05/2008,43,7.45,0,0,0,3.93,0,0,0,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.39,42.97,1104,23/05/2008,42.97,7.39,0,0,0,1.96,0,0,0,176.4,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.23,42.9,1105,23/05/2008,42.9,7.23,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.15,42.91,1106,23/05/2008,42.91,7.15,0,0,0,5.89,0,0,0,58.8,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
7.08,42.91,1107,23/05/2008,42.91,7.08,0,0,0,3.93,0,0,0,155.2,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7,42.92,1108,23/05/2008,42.92,7,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.92,42.93,1109,23/05/2008,42.93,6.92,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.85,42.94,1110,23/05/2008,42.94,6.85,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.77,42.95,1111,23/05/2008,42.95,6.77,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.7,42.95,1112,23/05/2008,42.95,6.7,0,0,0,13.75,0,0,0,137.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,13.75
6.62,42.96,1113,23/05/2008,42.96,6.62,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.28,42.96,1114,30/05/2008,42.96,6.28,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.3,42.92,1115,30/05/2008,42.92,6.3,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.31,42.87,1116,30/05/2008,42.87,6.31,0,0,0,7.86,0,0,0,78.4,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
6.33,42.83,1117,30/05/2008,42.83,6.33,0,0,0,5.89,0,0,0,58.8,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
6.35,42.79,1118,30/05/2008,42.79,6.35,0,0,0,1.96,0,0,0,19.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.34,42.75,1119,30/05/2008,42.75,6.34,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.37,42.71,1120,30/05/2008,42.71,6.37,0,0,0,13.75,0,0,0,137.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,13.75
6.3,42.72,1121,30/05/2008,42.72,6.3,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.24,42.72,1122,30/05/2008,42.72,6.24,0,0,0,9.82,0,0,0,98,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,9.82
6.18,42.71,1123,30/05/2008,42.71,6.18,0,0,0,23.58,0,0,0,235.2,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,23.58
6.12,42.71,1124,30/05/2008,42.71,6.12,0,0,0,19.65,0,0,0,352.8,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,19.65
6.07,42.71,1125,30/05/2008,42.71,6.07,0,0,0,5.89,0,0,0,58.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
6.07,42.71,1126,30/05/2008,42.71,6.07,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.01,42.73,1127,30/05/2008,42.73,6.01,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.94,42.76,1128,30/05/2008,42.76,5.94,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.74,42.81,1129,30/05/2008,42.81,5.74,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.67,42.79,1130,30/05/2008,42.79,5.67,0,0,0,3.93,0,0,0,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
5.61,42.78,1131,30/05/2008,42.78,5.61,0,0,0,3.93,0,0,0,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
5.54,42.77,1132,30/05/2008,42.77,5.54,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.47,42.84,1133,31/05/2008,42.84,5.47,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.41,42.84,1134,31/05/2008,42.84,5.41,0,0,0,1.96,0,0,0,135.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.34,42.85,1135,31/05/2008,42.85,5.34,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
5.28,42.85,1136,31/05/2008,42.85,5.28,0,0,0,3.93,0,0,0,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
5.25,42.84,1137,31/05/2008,42.84,5.25,0,0,0,0,0,0,0,156.8,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.29,42.81,1138,31/05/2008,42.81,5.29,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.61,42.72,1139,2/6/08,42.72,6.61,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.65,42.68,1140,2/6/08,42.68,6.65,0,0,0,5.89,0,0,0,58.8,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
6.69,42.64,1141,2/6/08,42.64,6.69,0,0,0,5.89,0,0,0,215.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
6.74,42.6,1142,2/6/08,42.6,6.74,0,0,0,9.82,0,0,0,1922.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,9.82
6.79,42.56,1143,2/6/08,42.56,6.79,0,0,0,7.86,0,0,0,194.4,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
6.83,42.52,1144,2/6/08,42.52,6.83,0,0,0,3.93,0,0,0,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.88,42.48,1145,2/6/08,42.48,6.88,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.86,42.43,1146,2/6/08,42.43,6.86,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
